scenario,topology,method,seed,p95_fct_ms,p99_fct_ms,mean_fct_ms,slo_violation_pct,link_utilization_pct,queue_occupancy_pct,packet_loss_pct,jain_fairness,route_churn_pct,intervention_success_pct,harmful_action_pct,rollback_pct,source_localization_pct,telemetry_overhead_pct,inference_latency_ms,counterfactual_mape_pct,actions_proposed,actions_accepted,actions_rejected
leaf_spine_mixed,leaf-spine,Correlation-ML,11,9.616376989575256,18.01710531191603,3.2725191914418574,8.166666666666666,62.54802325591508,29.2150985761247,0.029162006607537497,0.8951592795291884,9.8,71.42857142857143,28.571428571428573,0.0,71.42857142857143,1.463863311746586,2.576712541862588,21.398298206499053,294,294,0
leaf_spine_mixed,leaf-spine,Correlation-ML,12,10.645286695425408,18.182841758459006,3.2260565125515908,8.666666666666668,60.523952849584894,27.454992347563596,0.034263080416111855,0.8949926508940994,9.6,75.69444444444444,24.305555555555557,0.0,75.69444444444444,1.5538773046248897,2.805039593278583,20.580113442743205,288,288,0
leaf_spine_mixed,leaf-spine,Correlation-ML,13,9.945809326391236,15.67443454705627,3.122449418963344,8.333333333333332,60.79330230941093,27.576002544978763,0.025787540622876755,0.8963440416536981,10.0,76.33333333333333,23.666666666666668,0.0,76.33333333333333,1.5624432137616837,3.001416836686554,21.762600135881243,300,300,0
leaf_spine_mixed,leaf-spine,Correlation-ML,14,10.357870326472707,16.258250192925278,3.240057582022189,8.333333333333332,61.521057632998335,28.147690536355135,0.030968387678754823,0.8956339455784783,9.666666666666666,73.79310344827586,26.20689655172414,0.0,73.79310344827587,1.4082918776827789,2.9494448133482907,21.294736392211423,290,290,0
leaf_spine_mixed,leaf-spine,Correlation-ML,15,12.364059874640086,19.850700651535256,3.752112159306583,12.0,64.24038471615945,32.01493488607709,0.04876152931609917,0.8900672526746292,10.2,67.6470588235294,32.35294117647059,0.0,67.64705882352942,1.4599996534152118,3.148624803112424,20.531701799919457,306,306,0
leaf_spine_mixed,leaf-spine,Correlation-ML,16,9.86582009931898,15.866430684246183,3.1789893160748393,8.333333333333332,60.50603897149318,27.83753269742528,0.026934531009443662,0.8938327605287371,9.4,70.2127659574468,29.78723404255319,0.0,70.2127659574468,1.4601467001524515,2.651108150548389,21.51748843389838,282,282,0
leaf_spine_mixed,leaf-spine,Correlation-ML,17,10.648234180822268,16.879842874544728,3.0740916316086784,7.833333333333334,57.84502457715194,25.63033004913783,0.028909317912526895,0.89361734304113,8.8,76.13636363636364,23.863636363636363,0.0,76.13636363636364,1.3655022803804642,2.503450669033508,21.921835171873774,264,264,0
leaf_spine_mixed,leaf-spine,Correlation-ML,18,11.608825089285213,20.202334955121326,3.4522160837831324,10.5,61.74289105704205,29.209764312171878,0.041176990589059846,0.8917314373340677,9.2,68.47826086956522,31.52173913043478,0.0,68.47826086956522,1.4359313135941627,3.240927776724872,21.47218133203944,276,276,0
leaf_spine_mixed,leaf-spine,Correlation-ML,19,9.99364975814354,15.364413264701547,3.1245240464223185,8.333333333333332,59.26313776916739,26.860070648805795,0.025835031931846546,0.8938087238668861,9.133333333333333,74.81751824817518,25.182481751824817,0.0,74.81751824817519,1.4419915434063797,2.912576198370593,22.430216696152467,274,274,0
leaf_spine_mixed,leaf-spine,Correlation-ML,20,8.98365730862266,17.892956609041214,3.0821947088265627,6.666666666666667,57.563369545332286,25.54502727227332,0.03138330320441571,0.8923363427824245,8.8,71.96969696969697,28.03030303030303,0.0,71.96969696969697,1.446249267510637,2.8678623163498247,21.523317501187048,264,264,0
leaf_spine_mixed,leaf-spine,Correlation-ML,21,10.130743948139386,14.023765736306641,3.0553396737894802,7.000000000000001,60.71610783176198,27.537065875085325,0.023075468158254064,0.8965350953840523,10.166666666666666,75.08196721311475,24.918032786885245,0.0,75.08196721311475,1.5162120760837603,2.5930024898890935,21.520719105066505,305,305,0
leaf_spine_mixed,leaf-spine,Correlation-ML,22,10.885530028820604,16.71511962213518,3.3541635076833596,10.166666666666666,61.93431603440324,29.189130493193726,0.03367690583731234,0.8933908333700741,9.533333333333333,70.97902097902097,29.02097902097902,0.0,70.97902097902097,1.5091699923675133,2.8152436371727307,21.530014737157305,286,286,0
leaf_spine_mixed,leaf-spine,Correlation-ML,23,10.94683501705612,17.292552310113336,3.2815233067579417,9.166666666666666,60.555393528312074,27.71302437446863,0.03436257791495012,0.8936138119614917,9.833333333333334,73.22033898305085,26.779661016949152,0.0,73.22033898305085,1.4187730411464483,2.773352555924939,20.92913681762721,295,295,0
leaf_spine_mixed,leaf-spine,Correlation-ML,24,11.856195383262882,18.186511922174112,3.408066020289369,10.333333333333334,60.62009119397715,28.718446883765797,0.03977545594937277,0.8908235276651655,9.633333333333333,72.66435986159169,27.335640138408305,0.0,72.66435986159169,1.5174504366975246,2.798120353681579,21.05433656772339,289,289,0
leaf_spine_mixed,leaf-spine,Correlation-ML,25,11.620278044045234,18.989202696364806,3.484769110175086,10.833333333333334,61.74537159643627,29.43609002245489,0.04156159245862741,0.8913192426335336,9.566666666666666,71.77700348432056,28.222996515679444,0.0,71.77700348432056,1.5370084983634817,3.110357693520943,20.88740861984954,287,287,0
leaf_spine_mixed,leaf-spine,Correlation-ML,26,10.668050909501423,15.900650351358957,3.2267307142187547,8.333333333333332,62.900481674147066,29.27936844144796,0.028266165960973772,0.8972786669468875,10.2,73.85620915032679,26.143790849673202,0.0,73.8562091503268,1.4440903335336954,2.759315456232261,21.298811865022188,306,306,0
